Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:22:19.607,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.026, -0.031, 1.001, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.607,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.026, -0.029, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.607,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.027, -0.031, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.607,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.025, -0.032, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.637,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.027, -0.031, 1.004, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.637,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.023, -0.031, 1.005, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.637,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.025, -0.029, 1.001, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.637,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.024, -0.034, 1, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.728,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.027, -0.031, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.728,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.024, -0.032, 1.003, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.728,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.026, -0.031, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.728,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.026, -0.031, 1.003, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.728,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.026, -0.03, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.728,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.027, -0.03, 1, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.728,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.025, -0.03, 1, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.728,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.460, 0.026, -0.032, 1.001, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.757,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.820, 0.027, -0.029, 1.003, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.757,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.820, 0.023, -0.031, 1.004, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.757,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.820, 0.028, -0.03, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.757,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.820, 0.026, -0.03, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.817,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.820, 0.027, -0.03, 1.002, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.817,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.820, 0.025, -0.031, 1, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.817,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.820, 0.025, -0.028, 1.001, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
 15:22:19.817,c2:22:89:2b:7b:c3, 2015-01-01 00:37:30.820, 0.028, -0.031, 1, 0, 0, 0, -1.741, -1.478, 126.381, 56.840, -41.748, -12.250, 22.35, 0.45108, 0.00467, -0.01938, 0.89221,
