#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
0,22.28,0.001064650843716541,0.0,0.0,-0.27468000000000004,-0.27468000000000004,9.82962
5050505,22.28,-0.001064650843716541,0.001064650843716541,0.0,-0.31392000000000003,-0.31392000000000003,9.83943
10101010,22.28,0.001064650843716541,0.0,0.0,-0.32373,-0.26487,9.83943
15151515,22.28,-0.003193952531149623,0.001064650843716541,-0.002129301687433082,-0.28449,-0.28449,9.819809999999999
20202020,22.28,-0.001064650843716541,0.0,0.0,-0.27468000000000004,-0.27468000000000004,9.819809999999999
25252525,22.28,0.0,0.0,0.0,-0.30411,-0.27468000000000004,9.819809999999999
30303030,22.28,0.003193952531149623,0.0,0.001064650843716541,-0.30411,-0.2943,9.82962
35353535,22.28,0.0,0.001064650843716541,0.0,-0.33354000000000006,-0.27468000000000004,9.82962
40404040,22.28,-0.001064650843716541,-0.002129301687433082,0.0,-0.31392000000000003,-0.27468000000000004,9.82962
45454545,22.28,0.002129301687433082,-0.002129301687433082,0.002129301687433082,-0.28449,-0.30411,9.81
50505050,22.28,-0.003193952531149623,-0.0,-0.001064650843716541,-0.2943,-0.2943,9.819809999999999
55555555,22.28,-0.003193952531149623,0.002129301687433082,0.0,-0.30411,-0.27468000000000004,9.819809999999999
60606060,22.28,-0.001064650843716541,0.0,0.0,-0.31392000000000003,-0.26487,9.81
65656565,22.28,0.0,0.0,0.001064650843716541,-0.27468000000000004,-0.26487,9.819809999999999
70707070,22.28,-0.001064650843716541,0.0,0.002129301687433082,-0.30411,-0.30411,9.819809999999999
75757575,22.28,0.0,0.0,0.0,-0.30411,-0.2943,9.82962
80808080,22.28,0.0,-0.004258603374866164,0.001064650843716541,-0.28449,-0.27468000000000004,9.82962
85858585,22.28,0.0,0.0,0.0,-0.30411,-0.28449,9.82962
90909090,22.28,-0.001064650843716541,0.001064650843716541,0.001064650843716541,-0.2943,-0.2943,9.80019
95959595,22.28,0.002129301687433082,0.0,-0.001064650843716541,-0.31392000000000003,-0.28449,9.82962
101010100,22.28,0.001064650843716541,0.0,0.002129301687433082,-0.2943,-0.30411,9.82962
106060605,22.28,0.0,0.0,0.0,-0.27468000000000004,-0.2943,9.83943
111111110,22.28,0.0,-0.001064650843716541,0.0,-0.32373,-0.27468000000000004,9.81
116161615,22.28,-0.001064650843716541,0.0,0.0,-0.2943,-0.28449,9.82962
121212120,22.28,0.0,0.0,-0.002129301687433082,-0.31392000000000003,-0.2943,9.83943
126262625,22.28,-0.003193952531149623,-0.0,-0.001064650843716541,-0.2943,-0.2943,9.83943
131313130,22.28,-0.002129301687433082,-0.0,-0.001064650843716541,-0.30411,-0.27468000000000004,9.83943
136363635,22.28,-0.002129301687433082,0.0,0.0,-0.28449,-0.27468000000000004,9.83943
141414140,22.28,0.0,0.0,0.0,-0.28449,-0.2943,9.82962
146464645,22.28,-0.002129301687433082,0.0,0.001064650843716541,-0.2943,-0.28449,9.79038
151515150,22.28,0.0,-0.002129301687433082,0.0,-0.2943,-0.27468000000000004,9.82962
156565655,22.28,0.001064650843716541,0.0,0.0,-0.2943,-0.2943,9.819809999999999
161616160,22.28,-0.002129301687433082,0.0,0.0,-0.31392000000000003,-0.28449,9.819809999999999
166666665,22.28,0.0,-0.002129301687433082,0.0,-0.30411,-0.27468000000000004,9.82962
171717170,22.28,0.001064650843716541,0.0,0.0,-0.2943,-0.30411,9.81
176767675,22.28,-0.001064650843716541,0.0,0.0,-0.27468000000000004,-0.26487,9.819809999999999
181818180,22.28,0.0,-0.002129301687433082,0.0,-0.31392000000000003,-0.27468000000000004,9.819809999999999
186868685,22.28,0.003193952531149623,-0.001064650843716541,0.0,-0.2943,-0.27468000000000004,9.82962
191919190,22.28,0.001064650843716541,0.0,0.0,-0.2943,-0.2943,9.819809999999999
196969695,22.28,-0.002129301687433082,0.001064650843716541,0.0,-0.32373,-0.24525000000000002,9.81
202020200,22.28,0.002129301687433082,-0.001064650843716541,0.0,-0.28449,-0.28449,9.83943
207070705,22.28,0.002129301687433082,0.0,0.0,-0.28449,-0.27468000000000004,9.84924
212121210,22.28,-0.001064650843716541,0.0,0.0,-0.31392000000000003,-0.27468000000000004,9.819809999999999
217171715,22.28,0.0,0.0,0.0,-0.31392000000000003,-0.25506,9.83943
222222220,22.28,0.0,0.0,0.0,-0.30411,-0.2943,9.819809999999999
227272725,22.28,-0.002129301687433082,0.001064650843716541,0.0,-0.2943,-0.27468000000000004,9.83943
232323230,22.28,0.0,-0.001064650843716541,0.0,-0.2943,-0.27468000000000004,9.84924
237373735,22.28,0.001064650843716541,-0.001064650843716541,0.0,-0.28449,-0.2943,9.84924
242424240,22.28,-0.002129301687433082,0.003193952531149623,0.0,-0.27468000000000004,-0.28449,9.819809999999999
247474745,22.28,0.0,0.001064650843716541,0.0,-0.31392000000000003,-0.28449,9.82962
252525250,22.28,0.0,0.0,0.0,-0.27468000000000004,-0.26487,9.819809999999999
257575755,22.28,-0.002129301687433082,0.0,0.0,-0.28449,-0.31392000000000003,9.84924
262626260,22.28,0.0,0.0,0.0,-0.33354000000000006,-0.25506,9.81
267676765,22.28,0.0,0.0,0.0,-0.26487,-0.26487,9.83943
272727270,22.28,0.0,0.0,0.0,-0.2943,-0.2943,9.83943
277777775,22.28,0.0,0.002129301687433082,0.0,-0.30411,-0.27468000000000004,9.82962
282828280,22.28,0.0,-0.001064650843716541,0.0,-0.2943,-0.27468000000000004,9.84924
287878785,22.28,0.0,0.0,0.0,-0.28449,-0.26487,9.81
292929290,22.28,-0.001064650843716541,0.003193952531149623,0.0,-0.30411,-0.27468000000000004,9.83943
297979795,22.28,0.001064650843716541,-0.003193952531149623,0.0,-0.2943,-0.28449,9.82962
303030300,22.28,0.0,0.0,0.0,-0.27468000000000004,-0.28449,9.819809999999999
308080805,22.28,0.001064650843716541,0.0,0.0,-0.28449,-0.28449,9.82962
313131310,22.28,0.0,0.001064650843716541,0.0,-0.30411,-0.2943,9.819809999999999
318181815,22.28,0.0,-0.001064650843716541,0.0,-0.28449,-0.26487,9.82962
323232320,22.28,-0.003193952531149623,0.003193952531149623,0.0,-0.2943,-0.2943,9.819809999999999
328282825,22.28,-0.001064650843716541,0.002129301687433082,0.0,-0.31392000000000003,-0.27468000000000004,9.82962
333333330,22.28,0.001064650843716541,-0.002129301687433082,0.0,-0.31392000000000003,-0.28449,9.82962
338383835,22.28,0.0,0.0,0.0,-0.2943,-0.27468000000000004,9.83943
343434340,22.28,-0.001064650843716541,0.002129301687433082,0.0,-0.31392000000000003,-0.26487,9.82962
348484845,22.28,0.0,0.0,0.0,-0.2943,-0.26487,9.81
353535350,22.28,-0.002129301687433082,0.0,0.0,-0.2943,-0.2943,9.819809999999999
358585855,22.28,-0.007452555906015787,0.002129301687433082,0.0,-0.30411,-0.2943,9.82962
363636360,22.28,-0.001064650843716541,0.0,0.0,-0.31392000000000003,-0.27468000000000004,9.83943
368686865,22.28,0.003193952531149623,0.0,0.0,-0.27468000000000004,-0.26487,9.819809999999999
373737370,22.28,-0.003193952531149623,0.0,0.0,-0.28449,-0.30411,9.819809999999999
378787875,22.28,-0.001064650843716541,0.001064650843716541,0.0,-0.32373,-0.2943,9.84924
383838380,22.28,0.002129301687433082,-0.001064650843716541,0.0,-0.30411,-0.27468000000000004,9.82962
388888885,22.28,0.0,0.0,0.0,-0.27468000000000004,-0.31392000000000003,9.819809999999999
393939390,22.28,-0.001064650843716541,0.0,0.0,-0.33354000000000006,-0.27468000000000004,9.819809999999999
398989895,22.28,-0.001064650843716541,0.0,0.0,-0.32373,-0.28449,9.82962
404040400,22.28,0.001064650843716541,-0.002129301687433082,0.0,-0.2943,-0.28449,9.82962
409090905,22.28,0.0,0.0,0.0,-0.2943,-0.27468000000000004,9.83943
414141410,22.28,0.0,0.0,0.0,-0.30411,-0.26487,9.80019
419191915,22.28,0.0,0.0,0.0,-0.2943,-0.2943,9.83943
424242420,22.28,0.0,0.0,0.0,-0.2943,-0.26487,9.819809999999999
429292925,22.28,0.0,0.0,0.0,-0.31392000000000003,-0.30411,9.82962
434343430,22.28,0.0,0.0,0.0,-0.30411,-0.28449,9.83943
439393935,22.28,0.0,0.0,0.0,-0.26487,-0.26487,9.83943
444444440,22.28,0.0,0.0,0.0,-0.2943,-0.2943,9.819809999999999
449494945,22.28,0.0,0.0,0.0,-0.30411,-0.26487,9.819809999999999
454545450,22.28,0.0,0.0,0.0,-0.2943,-0.28449,9.85905
459595955,22.28,0.0,0.0,0.0,-0.2943,-0.28449,9.82962
464646460,22.28,0.0,0.0,0.0,-0.33354000000000006,-0.26487,9.83943
469696965,22.28,0.0,0.0,0.0,-0.28449,-0.27468000000000004,9.83943
474747470,22.28,0.0,0.0,0.0,-0.32373,-0.27468000000000004,9.819809999999999
479797975,22.28,0.0,0.0,0.0,-0.2943,-0.26487,9.819809999999999
484848480,22.28,0.0,0.0,0.0,-0.2943,-0.25506,9.819809999999999
489898985,22.28,0.0,0.0,0.0,-0.30411,-0.28449,9.82962
494949490,22.28,0.0,0.0,0.0,-0.30411,-0.27468000000000004,9.82962
499999995,22.28,0.0,0.0,0.0,-0.2943,-0.26487,9.84924
505050500,22.28,0.0,0.0,0.0,-0.2943,-0.27468000000000004,9.81
510101005,22.28,0.0,0.0,0.0,-0.30411,-0.2943,9.819809999999999
515151510,22.28,0.0,0.0,0.0,-0.30411,-0.27468000000000004,9.819809999999999
520202015,22.28,0.0,0.0,0.0,-0.28449,-0.24525000000000002,9.83943
525252520,22.28,0.0,0.0,0.0,-0.27468000000000004,-0.30411,9.81
530303025,22.28,0.0,0.0,0.0,-0.2943,-0.2943,9.819809999999999
535353530,22.28,0.0,0.0,0.0,-0.30411,-0.27468000000000004,9.83943
540404035,22.28,0.0,0.0,0.0,-0.2943,-0.27468000000000004,9.82962
545454540,22.28,0.0,0.0,0.0,-0.31392000000000003,-0.30411,9.819809999999999
550505045,22.28,0.0,0.0,0.0,-0.30411,-0.27468000000000004,9.84924
555555550,22.28,0.0,0.0,0.0,-0.2943,-0.25506,9.819809999999999
