#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
0,22.16,0.0,0.0,0.0,-0.2943,-1.6186500000000001,9.66285
5050505,22.16,0.0,0.0,0.0,-0.2943,-1.6284600000000002,9.69228
10101010,22.16,0.0,0.0,0.0,-0.31392000000000003,-1.6186500000000001,9.7119
15151515,22.16,0.0,0.0,0.0,-0.28449,-1.6186500000000001,9.70209
20202020,22.16,0.0,0.0,0.0,-0.27468000000000004,-1.6284600000000002,9.69228
25252525,22.16,0.0,0.0,0.0,-0.2943,-1.6186500000000001,9.69228
30303030,22.16,0.0,0.0,0.0,-0.30411,-1.6186500000000001,9.66285
35353535,22.16,0.0,0.0,0.0,-0.27468000000000004,-1.6284600000000002,9.69228
40404040,22.16,0.0,0.0,0.0,-0.30411,-1.6284600000000002,9.69228
45454545,22.16,0.0,0.0,0.0,-0.31392000000000003,-1.60884,9.68247
50505050,22.16,0.0,0.0,0.0,-0.28449,-1.60884,9.69228
55555555,22.16,0.0,0.0,0.0,-0.27468000000000004,-1.6284600000000002,9.67266
60606060,22.16,0.0,0.0,0.0,-0.2943,-1.60884,9.73152
65656565,22.16,0.0,0.0,0.0,-0.27468000000000004,-1.5990300000000002,9.66285
70707070,22.16,0.0,0.0,0.0,-0.26487,-1.6480800000000002,9.68247
75757575,22.16,0.0,0.0,0.0,-0.30411,-1.6186500000000001,9.73152
80808080,22.16,0.0,0.0,0.0,-0.2943,-1.6382700000000001,9.69228
85858585,22.16,0.0,0.0,0.0,-0.32373,-1.6284600000000002,9.70209
90909090,22.16,0.0,0.0,0.0,-0.26487,-1.60884,9.70209
95959595,22.16,0.0,0.0,0.0,-0.30411,-1.6382700000000001,9.69228
101010100,22.16,0.0,0.0,0.0,-0.28449,-1.6382700000000001,9.68247
106060605,22.16,0.0,0.0,0.0,-0.31392000000000003,-1.6284600000000002,9.69228
111111110,22.16,0.0,0.0,0.0,-0.26487,-1.5990300000000002,9.69228
116161615,22.16,0.0,0.0,0.0,-0.27468000000000004,-1.6382700000000001,9.66285
121212120,22.16,0.0,0.0,0.0,-0.31392000000000003,-1.6382700000000001,9.69228
126262625,22.16,0.0,0.0,0.0,-0.30411,-1.5794100000000002,9.7119
131313130,22.16,0.0,0.0,0.0,-0.2943,-1.60884,9.68247
136363635,22.16,0.0,0.0,0.0,-0.28449,-1.6284600000000002,9.68247
141414140,22.16,0.0,0.0,0.0,-0.28449,-1.6186500000000001,9.7119
146464645,22.16,0.0,0.0,0.0,-0.28449,-1.6186500000000001,9.67266
151515150,22.16,0.0,0.0,0.0,-0.27468000000000004,-1.6284600000000002,9.72171
156565655,22.16,0.0,0.0,0.0,-0.28449,-1.6284600000000002,9.69228
161616160,22.16,0.0,0.0,0.0,-0.26487,-1.58922,9.68247
