Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:04:48.136,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.025, -0.03, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -41.944, -13.720, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.136,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.026, -0.03, 1.001, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -41.944, -13.720, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.136,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.025, -0.028, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -41.944, -13.720, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.136,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.027, -0.03, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -41.944, -13.720, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.166,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.027, -0.033, 1, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -41.944, -13.720, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.166,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.025, -0.028, 1, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -41.944, -13.720, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.166,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.025, -0.03, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -41.944, -13.720, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.166,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.027, -0.031, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -41.944, -13.720, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.197,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.023, -0.029, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.197,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.025, -0.027, 1, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.197,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.028, -0.028, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.197,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.025, -0.031, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.256,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.023, -0.029, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.256,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.026, -0.027, 1, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.256,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.029, -0.031, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.256,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.026, -0.031, 1.004, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00467, -0.01941, 0.88989,
 16:04:48.287,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.023, -0.031, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.287,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.023, -0.03, 1.001, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.287,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.027, -0.033, 1, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.287,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.025, -0.03, 1.004, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.316,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.025, -0.029, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.316,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.029, -0.028, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.316,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.026, -0.032, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.317,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.300, 0.026, -0.03, 1.004, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.375,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.027, -0.032, 1, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.375,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.032, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.375,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.027, -0.028, 1.005, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.375,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.027, -0.029, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.437,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.033, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.437,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.024, -0.03, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.437,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.027, -0.029, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.437,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.025, -0.033, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.437,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.022, -0.032, 1.001, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.437,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.025, -0.03, 1.001, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.437,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.028, -0.031, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.437,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.024, -0.031, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.496,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.024, -0.029, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.496,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.029, 1.001, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.496,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.027, -0.032, 1.004, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.496,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.027, 1.005, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.526,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.029, 1.004, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.526,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.032, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.526,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.023, -0.032, 1, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.526,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.025, -0.028, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.310, -42.042, -13.622, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.586,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.025, -0.03, 1.001, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.586,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.025, -0.031, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.586,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.031, 1.001, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.586,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.028, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.616,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.024, -0.031, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.616,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.03, 1, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.616,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.027, -0.03, 1, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.616,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.024, -0.032, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.646,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.028, 1, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.646,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.024, -0.03, 1, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.646,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.028, 1.001, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.646,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.660, 0.026, -0.03, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.706,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.026, -0.028, 0.999, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.706,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.027, -0.03, 1.003, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.706,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.026, -0.031, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.706,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.025, -0.03, 1.001, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.735,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.028, -0.03, 1.002, 0, 0, 0, -1.741, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.735,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.029, -0.027, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.735,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.026, -0.031, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.735,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.026, -0.03, 1, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.765,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.024, -0.031, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.765,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.026, -0.03, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.765,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.025, -0.03, 1.001, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.765,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.027, -0.031, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.825,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.027, -0.028, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.825,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.022, -0.03, 1.003, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.825,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.031, -0.029, 1.002, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.825,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.026, -0.031, 1.001, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
 16:04:48.855,c2:22:89:2b:7b:c3, 2015-01-01 01:19:41.985, 0.027, -0.029, 1.004, 0, 0, 0, -1.736, -1.489, 125.799, 58.408, -42.042, -13.720, 22.35, 0.4556, 0.00464, -0.01944, 0.88989,
