#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
0,22.09,0.0,0.0,0.0,0.57879,-0.14715,9.760950000000001
5050505,22.09,0.0,0.0,0.0,0.59841,-0.14715,9.81
10101010,22.09,0.0,0.0,0.0,0.59841,-0.13734000000000002,9.83943
15151515,22.09,0.0,0.0,0.0,0.60822,-0.14715,9.84924
20202020,22.09,0.0,0.0,0.0,0.5886,-0.14715,9.80019
25252525,22.09,0.0,0.0,0.0,0.56898,-0.17658,9.73152
30303030,22.09,0.0,0.0,0.0,0.5886,-0.13734000000000002,9.78057
35353535,22.09,0.0,0.0,0.0,0.60822,-0.15696000000000002,9.84924
40404040,22.09,0.0,0.0,0.0,0.57879,-0.14715,9.83943
45454545,22.09,0.0,0.0,0.0,0.5886,-0.16677000000000003,9.78057
50505050,22.09,0.0,0.0,0.0,0.56898,-0.15696000000000002,9.770760000000001
55555555,22.09,0.0,0.0,0.0,0.6180300000000001,-0.14715,9.770760000000001
60606060,22.09,0.0,0.0,0.0,0.60822,-0.18639,9.83943
65656565,22.09,0.0,0.0,0.0,0.57879,-0.13734000000000002,9.85905
70707070,22.09,0.0,0.0,0.0,0.57879,-0.15696000000000002,9.79038
75757575,22.09,0.0,0.0,0.0,0.60822,-0.16677000000000003,9.751140000000001
80808080,22.09,0.0,0.0,0.0,0.57879,-0.13734000000000002,9.81
85858585,22.09,0.0,0.0,0.0,0.57879,-0.16677000000000003,9.84924
90909090,22.09,0.0,0.0,0.0,0.5886,-0.14715,9.83943
95959595,22.09,0.0,0.0,0.0,0.56898,-0.16677000000000003,9.78057
101010100,22.09,0.0,0.0,0.0,0.57879,-0.11772,9.770760000000001
106060605,22.09,0.0,0.0,0.0,0.57879,-0.15696000000000002,9.80019
111111110,22.09,0.0,0.0,0.0,0.59841,-0.15696000000000002,9.83943
116161615,22.09,0.0,0.0,0.0,0.56898,-0.14715,9.87867
121212120,22.09,0.0,0.0,0.0,0.5886,-0.16677000000000003,9.80019
126262625,22.09,0.0,0.0,0.0,0.5886,-0.15696000000000002,9.770760000000001
131313130,22.09,0.0,0.0,0.0,0.5886,-0.15696000000000002,9.819809999999999
136363635,22.09,0.0,0.0,0.0,0.59841,-0.15696000000000002,9.83943
141414140,22.09,0.0,0.0,0.0,0.57879,-0.14715,9.87867
146464645,22.09,0.0,0.0,0.0,0.57879,-0.15696000000000002,9.80019
151515150,22.09,0.0,0.0,0.0,0.60822,-0.13734000000000002,9.751140000000001
156565655,22.09,0.0,0.0,0.0,0.57879,-0.15696000000000002,9.78057
161616160,22.09,0.0,0.0,0.0,0.5886,-0.15696000000000002,9.82962
166666665,22.09,0.0,0.0,0.0,0.5886,-0.15696000000000002,9.86886
171717170,22.09,0.0,0.0,0.0,0.60822,-0.14715,9.83943
176767675,22.09,0.0,0.0,0.0,0.5886,-0.15696000000000002,9.78057
181818180,22.09,0.0,0.0,0.0,0.59841,-0.15696000000000002,9.760950000000001
186868685,22.09,0.0,0.0,0.0,0.60822,-0.15696000000000002,9.81
191919190,22.09,0.0,0.0,0.0,0.60822,-0.13734000000000002,9.82962
196969695,22.09,0.0,0.0,0.0,0.60822,-0.16677000000000003,9.81
