Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:32:28.054,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.028, -0.032, 1.001, 0, -0.061, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45154, 0.00601, -0.02011, 0.89194,
 15:32:28.054,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.026, -0.032, 1.003, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45154, 0.00601, -0.02011, 0.89194,
 15:32:28.085,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.03, -0.031, 1.001, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45154, 0.00601, -0.02011, 0.89194,
 15:32:28.085,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.028, -0.03, 1.003, -0.061, -0.122, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45154, 0.00601, -0.02011, 0.89194,
 15:32:28.085,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.028, -0.03, 1.004, 0.061, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45154, 0.00601, -0.02011, 0.89194,
 15:32:28.085,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.03, -0.029, 1.004, 0.061, 0.061, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45154, 0.00601, -0.02011, 0.89194,
 15:32:28.147,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.029, -0.028, 1.001, -0.183, -0.122, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.147,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.029, -0.032, 1.002, -0.061, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.147,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.027, -0.028, 1.001, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.147,c2:22:89:2b:7b:c3, 2015-01-01 00:47:34.685, 0.032, -0.029, 1.004, 0, -0.122, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.179,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.026, -0.034, 1, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.179,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.027, 1.003, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.179,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.03, -0.03, 1.003, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.179,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.031, 1.002, -0.122, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.210,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.03, 1.004, 0.061, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.210,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.029, 1, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.210,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.031, 1.003, -0.183, -0.061, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.210,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.029, -0.03, 1.002, 0.183, 0.061, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.273,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.029, -0.028, 1.001, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.273,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.029, -0.029, 1.002, 0, 0.061, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.273,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.03, -0.031, 1.001, -0.061, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.273,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.029, 1.002, 0.061, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.304,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.03, -0.03, 1.001, -0.183, -0.183, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.304,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.032, 1.002, -0.122, -0.061, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.304,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.029, -0.032, 1.002, 0.122, 0.061, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.304,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.03, 1.003, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.334,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.032, 1.002, -0.122, -0.061, 0, -1.741, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.334,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.03, 1, 0, 0, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.334,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.03, -0.03, 1.001, 0, -0.122, 0, -1.736, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.334,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.03, -0.031, 1.002, -0.122, -0.427, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.384,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.032, 1.003, 0, -0.061, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.384,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.028, 1.001, 0, 0.183, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.384,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.031, -0.029, 1.001, 0, -0.183, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.384,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.03, -0.033, 1.004, -0.061, -0.061, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.413,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.031, 1.002, 0.061, 0.122, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.413,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.032, -0.028, 1.001, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.413,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.034, 1.001, 0, -0.061, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.413,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.029, -0.033, 1.002, 0, -0.061, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.444,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.029, -0.03, 1.002, 0.122, 0.061, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.444,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.028, -0.03, 1.003, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.444,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.031, 0.999, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.444,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.03, -0.03, 1.003, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.00607, -0.02005, 0.89197,
 15:32:28.505,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.03, 1.001, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.505,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.031, -0.032, 1.002, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.505,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.029, -0.031, 1.003, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.505,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.040, 0.027, -0.027, 1.003, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.599,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.03, -0.03, 1.001, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.599,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.027, -0.031, 1.001, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.599,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.029, -0.03, 1.005, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.599,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.029, -0.03, 1.002, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.599,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.027, -0.034, 1.003, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.599,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.028, -0.029, 1.003, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.599,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.028, -0.033, 1.001, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.599,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.027, -0.03, 1.001, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.662,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.026, -0.03, 1.001, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.662,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.029, -0.031, 1.002, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.662,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.028, -0.031, 1.002, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.662,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.027, -0.03, 1.004, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.662,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.028, -0.03, 1, 0, 0, 0, -1.741, -1.664, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.662,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.03, -0.031, 1.001, 0, 0, 0, -1.741, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.662,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.028, -0.031, 1.001, 0, 0, 0, -1.741, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.662,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.025, -0.029, 1.003, 0, 0, 0, -1.741, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.724,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.031, -0.028, 1, 0, 0, 0, -1.741, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.724,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.03, -0.03, 1.001, 0, 0, 0, -1.741, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
 15:32:28.724,c2:22:89:2b:7b:c3, 2015-01-01 00:47:35.400, 0.028, -0.031, 1.003, 0, 0, 0, -1.741, -1.659, 126.326, 57.526, -42.042, -13.622, 22.28, 0.45151, 0.0061, -0.02011, 0.89197,
