#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
0.0,21.97,0.0,0.0,0.0,0.05886,0.34335,9.88848
5000000.0,21.97,0.0,0.0,0.0,0.05886,0.34335,9.87876809990288
10000000.0,21.97,0.0,0.0,0.0,0.049246199805762,0.30489479922304796,9.888283800194237
15000000.0,21.97,0.0,0.0,0.0,0.04905,0.332657100874071,9.88848
20000000.0,21.97,0.0,0.0,0.0,0.05846760038847601,0.305287198834572,9.88848
25000000.0,21.97,0.0,0.0,0.0,0.068179500485595,0.332068501456785,9.88848
30000000.0,21.97,0.0,0.0,0.0,0.059448599417285995,0.296654397669144,9.897701400582713
35000000.0,21.97,0.0,0.0,0.0,0.05886,0.321669902039499,9.89829
40000000.0,21.97,0.0,0.0,0.0,0.07691040155390401,0.350805602330856,9.880239598446096
45000000.0,21.97,0.0,0.0,0.0,0.06955289912592899,0.32637869737778696,9.896524201748141
50000000.0,21.97,0.0,0.0,0.0,0.06867,0.34138800194238,9.88063199805762
55000000.0,21.97,0.0,0.0,0.0,0.08613180213661802,0.34335,9.861208197863382
60000000.0,21.97,0.0,0.0,0.0,0.062391596503715965,0.334717198834572,9.884948403496283
65000000.0,21.97,0.0,0.0,0.0,0.07592940252509402,0.33354,9.905549402525093
70000000.0,21.97,0.0,0.0,0.0,0.086916601359666,0.350413202719332,9.899663398640334
75000000.0,21.97,0.0,0.0,0.0,0.06327449562964496,0.31980599417285993,9.906628501456785
80000000.0,21.97,0.0,0.0,0.0,0.06710040155390401,0.322160401553904,9.883378795338288
85000000.0,21.97,0.0,0.0,0.0,0.06867,0.315587698348977,9.87867
90000000.0,21.97,0.0,0.0,0.0,0.07671420174814202,0.34609680699256806,9.870625798251858
95000000.0,21.97,0.0,0.0,0.0,0.06258779630947797,0.35316,9.876806101845261
100000000.0,21.97,0.0,0.0,0.0,0.08240400582714005,0.34531199805762,9.894366003884759
105000000.0,21.97,0.0,0.0,0.0,0.07279019592100196,0.3201002938815029,9.89829
110000000.0,21.97,0.0,0.0,0.0,0.05336639572676396,0.32922360427323605,9.890638197863382
115000000.0,21.97,0.0,0.0,0.0,0.06415740446747405,0.33354,9.903587404467473
120000000.0,21.97,0.0,0.0,0.0,0.07612560233085602,0.34845120466171203,9.87082198834572
125000000.0,21.97,0.0,0.0,0.0,0.07112249757202498,0.33108749271607496,9.881122507283925
130000000.0,21.97,0.0,0.0,0.0,0.05415119494981195,0.32373,9.88848
135000000.0,21.97,0.0,0.0,0.0,0.05621130262221303,0.32373,9.881318697377786
140000000.0,21.97,0.0,0.0,0.0,0.06592320271933202,0.32373,9.899859608157996
145000000.0,21.97,0.0,0.0,0.0,0.07563510281645103,0.32373,9.9081
150000000.0,21.97,0.0,0.0,0.0,0.06474599417285994,0.30999599417285995,9.90123299708643
155000000.0,21.97,0.0,0.0,0.0,0.05209109698931097,0.3244167090320671,9.89829
160000000.0,21.97,0.0,0.0,0.0,0.05572080310780803,0.34688160621561603,9.878277590676575
165000000.0,21.97,0.0,0.0,0.0,0.05886,0.3400145935901459,9.875432703204927
170000000.0,21.97,0.0,0.0,0.0,0.06533460330204603,0.3205907933959079,9.859246190093861
175000000.0,21.97,0.0,0.0,0.0,0.07504650339916503,0.33304951019749507,9.87474601359666
180000000.0,21.97,0.0,0.0,0.0,0.07848,0.349628403496284,9.894758403496283
185000000.0,21.97,0.0,0.0,0.0,0.059939089219790895,0.34079939281319394,9.892109696406596
190000000.0,21.97,0.0,0.0,0.0,0.0672966110715661,0.33962220369052204,9.906726611071566
195000000.0,21.97,0.0,0.0,0.0,0.07249589621235895,0.32539768863707685,9.911925896212358
