#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
0,22.16,0.0,0.0,0.0,0.0981,0.32373,9.86886
5050505,22.16,0.0,0.0,0.0,0.05886,0.34335000000000004,9.888480000000001
10101010,22.16,0.0,0.0,0.0,0.06867000000000001,0.36297,9.86886
15151515,22.16,0.0,0.0,0.0,0.08829,0.36297,9.89829
20202020,22.16,0.0,0.0,0.0,0.05886,0.34335000000000004,9.87867
25252525,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.908100000000001
30303030,22.16,0.0,0.0,0.0,0.04905,0.35316,9.89829
35353535,22.16,0.0,0.0,0.0,0.039240000000000004,0.32373,9.89829
40404040,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.888480000000001
45454545,22.16,0.0,0.0,0.0,0.06867000000000001,0.36297,9.888480000000001
50505050,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.85905
55555555,22.16,0.0,0.0,0.0,0.06867000000000001,0.31392000000000003,9.85905
60606060,22.16,0.0,0.0,0.0,0.07848000000000001,0.32373,9.908100000000001
65656565,22.16,0.0,0.0,0.0,0.07848000000000001,0.32373,9.89829
70707070,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.89829
75757575,22.16,0.0,0.0,0.0,0.06867000000000001,0.30411,9.89829
80808080,22.16,0.0,0.0,0.0,0.0981,0.33354000000000006,9.89829
85858585,22.16,0.0,0.0,0.0,0.08829,0.33354000000000006,9.83943
90909090,22.16,0.0,0.0,0.0,0.07848000000000001,0.35316,9.84924
95959595,22.16,0.0,0.0,0.0,0.0981,0.32373,9.888480000000001
101010100,22.16,0.0,0.0,0.0,0.06867000000000001,0.33354000000000006,9.87867
106060605,22.16,0.0,0.0,0.0,0.04905,0.35316,9.89829
111111110,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.89829
116161615,22.16,0.0,0.0,0.0,0.04905,0.33354000000000006,9.888480000000001
121212120,22.16,0.0,0.0,0.0,0.08829,0.32373,9.86886
126262625,22.16,0.0,0.0,0.0,0.05886,0.30411,9.89829
131313130,22.16,0.0,0.0,0.0,0.04905,0.35316,9.87867
136363635,22.16,0.0,0.0,0.0,0.06867000000000001,0.31392000000000003,9.888480000000001
141414140,22.16,0.0,0.0,0.0,0.08829,0.32373,9.87867
146464645,22.16,0.0,0.0,0.0,0.08829,0.32373,9.89829
151515150,22.16,0.0,0.0,0.0,0.02943,0.35316,9.89829
156565655,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.89829
161616160,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.89829
166666665,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.86886
171717170,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.85905
176767675,22.16,0.0,0.0,0.0,0.05886,0.33354000000000006,9.89829
181818180,22.16,0.0,0.0,0.0,0.06867000000000001,0.31392000000000003,9.84924
186868685,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.888480000000001
191919190,22.16,0.0,0.0,0.0,0.07848000000000001,0.31392000000000003,9.908100000000001
196969695,22.16,0.0,0.0,0.0,0.05886,0.32373,9.908100000000001
202020200,22.16,0.0,0.0,0.0,0.04905,0.32373,9.86886
207070705,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.87867
212121210,22.16,0.0,0.0,0.0,0.07848000000000001,0.36297,9.888480000000001
217171715,22.16,0.0,0.0,0.0,0.0981,0.34335000000000004,9.86886
222222220,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.888480000000001
227272725,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.89829
232323230,22.16,0.0,0.0,0.0,0.06867000000000001,0.31392000000000003,9.937529999999999
237373735,22.16,0.0,0.0,0.0,0.05886,0.35316,9.89829
242424240,22.16,0.0,0.0,0.0,0.05886,0.33354000000000006,9.86886
247474745,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.89829
252525250,22.16,0.0,0.0,0.0,0.07848000000000001,0.35316,9.85905
257575755,22.16,0.0,0.0,0.0,0.04905,0.34335000000000004,9.888480000000001
262626260,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.87867
267676765,22.16,0.0,0.0,0.0,0.08829,0.30411,9.888480000000001
272727270,22.16,0.0,0.0,0.0,0.06867000000000001,0.31392000000000003,9.888480000000001
277777775,22.16,0.0,0.0,0.0,0.08829,0.31392000000000003,9.908100000000001
282828280,22.16,0.0,0.0,0.0,0.07848000000000001,0.32373,9.87867
287878785,22.16,0.0,0.0,0.0,0.05886,0.32373,9.87867
292929290,22.16,0.0,0.0,0.0,0.08829,0.33354000000000006,9.888480000000001
297979795,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.888480000000001
303030300,22.16,0.0,0.0,0.0,0.08829,0.32373,9.91791
308080805,22.16,0.0,0.0,0.0,0.07848000000000001,0.31392000000000003,9.888480000000001
313131310,22.16,0.0,0.0,0.0,0.07848000000000001,0.31392000000000003,9.908100000000001
318181815,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.888480000000001
323232320,22.16,0.0,0.0,0.0,0.08829,0.33354000000000006,9.888480000000001
328282825,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.87867
333333330,22.16,0.0,0.0,0.0,0.07848000000000001,0.36297,9.84924
338383835,22.16,0.0,0.0,0.0,0.0981,0.36297,9.888480000000001
343434340,22.16,0.0,0.0,0.0,0.06867000000000001,0.36297,9.87867
348484845,22.16,0.0,0.0,0.0,0.08829,0.32373,9.87867
353535350,22.16,0.0,0.0,0.0,0.0981,0.33354000000000006,9.92772
358585855,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.87867
363636360,22.16,0.0,0.0,0.0,0.06867000000000001,0.36297,9.89829
368686865,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.86886
373737370,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.85905
378787875,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.86886
383838380,22.16,0.0,0.0,0.0,0.07848000000000001,0.32373,9.87867
388888885,22.16,0.0,0.0,0.0,0.04905,0.32373,9.908100000000001
393939390,22.16,0.0,0.0,0.0,0.06867000000000001,0.30411,9.91791
398989895,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.888480000000001
404040400,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.89829
409090905,22.16,0.0,0.0,0.0,0.07848000000000001,0.35316,9.86886
414141410,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.86886
419191915,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.86886
424242420,22.16,0.0,0.0,0.0,0.08829,0.35316,9.888480000000001
429292925,22.16,0.0,0.0,0.0,0.05886,0.34335000000000004,9.87867
434343430,22.16,0.0,0.0,0.0,0.06867000000000001,0.30411,9.91791
439393935,22.16,0.0,0.0,0.0,0.04905,0.33354000000000006,9.87867
444444440,22.16,0.0,0.0,0.0,0.05886,0.31392000000000003,9.888480000000001
449494945,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.87867
454545450,22.16,0.0,0.0,0.0,0.05886,0.33354000000000006,9.86886
459595955,22.16,0.0,0.0,0.0,0.08829,0.32373,9.87867
464646460,22.16,0.0,0.0,0.0,0.04905,0.32373,9.888480000000001
469696965,22.16,0.0,0.0,0.0,0.06867000000000001,0.31392000000000003,9.89829
474747470,22.16,0.0,0.0,0.0,0.05886,0.31392000000000003,9.85905
479797975,22.16,0.0,0.0,0.0,0.07848000000000001,0.32373,9.92772
484848480,22.16,0.0,0.0,0.0,0.07848000000000001,0.30411,9.89829
489898985,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.888480000000001
494949490,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.86886
499999995,22.16,0.0,0.0,0.0,0.08829,0.35316,9.87867
505050500,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.888480000000001
510101005,22.16,0.0,0.0,0.0,0.06867000000000001,0.33354000000000006,9.89829
515151510,22.16,0.0,0.0,0.0,0.08829,0.33354000000000006,9.937529999999999
520202015,22.16,0.0,0.0,0.0,0.0981,0.30411,9.888480000000001
525252520,22.16,0.0,0.0,0.0,0.05886,0.32373,9.92772
530303025,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.89829
535353530,22.16,0.0,0.0,0.0,0.07848000000000001,0.34335000000000004,9.87867
540404035,22.16,0.0,0.0,0.0,0.05886,0.36297,9.888480000000001
545454540,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.86886
550505045,22.16,0.0,0.0,0.0,0.06867000000000001,0.33354000000000006,9.86886
555555550,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.888480000000001
560606055,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.87867
565656560,22.16,0.0,0.0,0.0,0.05886,0.32373,9.89829
570707065,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.87867
575757570,22.16,0.0,0.0,0.0,0.05886,0.36297,9.84924
580808075,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.85905
585858580,22.16,0.0,0.0,0.0,0.05886,0.34335000000000004,9.87867
590909085,22.16,0.0,0.0,0.0,0.04905,0.32373,9.87867
595959590,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.89829
601010095,22.16,0.0,0.0,0.0,0.06867000000000001,0.2943,9.908100000000001
606060600,22.16,0.0,0.0,0.0,0.04905,0.33354000000000006,9.89829
611111105,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.888480000000001
616161610,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.86886
621212115,22.16,0.0,0.0,0.0,0.05886,0.35316,9.888480000000001
626262620,22.16,0.0,0.0,0.0,0.05886,0.35316,9.86886
631313125,22.16,0.0,0.0,0.0,0.07848000000000001,0.31392000000000003,9.87867
636363630,22.16,0.0,0.0,0.0,0.04905,0.2943,9.89829
641414135,22.16,0.0,0.0,0.0,0.06867000000000001,0.30411,9.91791
646464640,22.16,0.0,0.0,0.0,0.06867000000000001,0.34335000000000004,9.888480000000001
651515145,22.16,0.0,0.0,0.0,0.04905,0.33354000000000006,9.89829
656565650,22.16,0.0,0.0,0.0,0.06867000000000001,0.32373,9.87867
661616155,22.16,0.0,0.0,0.0,0.08829,0.33354000000000006,9.85905
666666660,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.87867
671717165,22.16,0.0,0.0,0.0,0.05886,0.31392000000000003,9.87867
676767670,22.16,0.0,0.0,0.0,0.07848000000000001,0.32373,9.888480000000001
681818175,22.16,0.0,0.0,0.0,0.05886,0.34335000000000004,9.908100000000001
686868680,22.16,0.0,0.0,0.0,0.07848000000000001,0.30411,9.92772
691919185,22.16,0.0,0.0,0.0,0.05886,0.33354000000000006,9.89829
696969690,22.16,0.0,0.0,0.0,0.08829,0.32373,9.908100000000001
702020195,22.16,0.0,0.0,0.0,0.07848000000000001,0.36297,9.888480000000001
707070700,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.89829
712121205,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.85905
717171710,22.16,0.0,0.0,0.0,0.04905,0.30411,9.87867
722222215,22.16,0.0,0.0,0.0,0.06867000000000001,0.33354000000000006,9.87867
727272720,22.16,0.0,0.0,0.0,0.08829,0.31392000000000003,9.91791
732323225,22.16,0.0,0.0,0.0,0.06867000000000001,0.35316,9.888480000000001
737373730,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.888480000000001
742424235,22.16,0.0,0.0,0.0,0.07848000000000001,0.33354000000000006,9.87867
747474740,22.16,0.0,0.0,0.0,0.06867000000000001,0.36297,9.86886
752525245,22.16,0.0,0.0,0.0,0.0981,0.34335000000000004,9.89829
757575750,22.16,0.0,0.0,0.0,0.08829,0.33354000000000006,9.87867
