#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
0.0,,0.0,0.0,0.0,0.5886,-0.16677,9.86886
5000000.0,,0.0,0.0,0.0,0.608023800194238,-0.137634299708643,9.888283800194237
10000000.0,,0.0,0.0,0.0,0.579378599417286,-0.146953800194238,9.801955798251859
15000000.0,,0.0,0.0,0.0,0.5692742997086431,-0.14715,9.752611498543214
20000000.0,,0.0,0.0,0.0,0.587815200776952,-0.156567600388476,9.807645602330856
25000000.0,,0.0,0.0,0.0,0.579280499514405,-0.15696,9.856597502427975
30000000.0,,0.0,0.0,0.0,0.597232801165428,-0.15696,9.85905
35000000.0,,0.0,0.0,0.0,0.5801633986403341,-0.147836699320167,9.804310195921003
40000000.0,,0.0,0.0,0.0,0.587815200776952,-0.156175200776952,9.80019
45000000.0,,0.0,0.0,0.0,0.579672899125929,-0.15696,9.791262899125929
50000000.0,,0.0,0.0,0.0,0.58761900097119,-0.14813099902881,9.83452500485595
55000000.0,,0.0,0.0,0.0,0.606061802136618,-0.12968819786338198,9.813237296795073
60000000.0,,0.0,0.0,0.0,0.590954397669144,-0.15342840349628403,9.818632801165428
65000000.0,,0.0,0.0,0.0,0.562995896212359,-0.15696,9.845414103787641
70000000.0,,0.0,0.0,0.0,0.5591700000000001,-0.14852339864033398,9.815493594561337
75000000.0,,0.0,0.0,0.0,0.6008625072839251,-0.13047299708642998,9.81
80000000.0,,0.0,0.0,0.0,0.591739196892192,-0.13577040155390402,9.793519196892193
85000000.0,,0.0,0.0,0.0,0.596742301651023,-0.13734,9.806664603302046
90000000.0,,0.0,0.0,0.0,0.59841,-0.15342840349628403,9.818044201748142
95000000.0,,0.0,0.0,0.0,0.6143022036905221,-0.1172294907736949,9.811863898154739
100000000.0,,0.0,0.0,0.0,0.59448599417286,-0.1393020077695201,9.794303996115241
105000000.0,,0.0,0.0,0.0,0.573100195921002,-0.15489990203949902,9.79038
110000000.0,,0.0,0.0,0.0,0.5613281978633821,-0.17226360427323603,9.79038
115000000.0,,0.0,0.0,0.0,0.566723702233737,-0.16147259553252594,9.828148511168685
120000000.0,,0.0,0.0,0.0,0.591346806992568,-0.15696,9.824518795338289
125000000.0,,0.0,0.0,0.0,0.5910524975720249,-0.15696,9.812452497572025
130000000.0,,0.0,0.0,0.0,0.581340597474906,-0.15696,9.766443584849435
135000000.0,,0.0,0.0,0.0,0.600273907866639,-0.15696,9.801269118355492
140000000.0,,0.0,0.0,0.0,0.5658407836840079,-0.14283359456133593,9.85512601359666
145000000.0,,0.0,0.0,0.0,0.5632902056329021,-0.15823530844935307,9.861894897183548
150000000.0,,0.0,0.0,0.0,0.5895810087407101,-0.15990299708642997,9.810980979605011
155000000.0,,0.0,0.0,0.0,0.59841,-0.16372890301068901,9.79038
160000000.0,,0.0,0.0,0.0,0.5850683937843839,-0.1467575906765759,9.817063212431233
165000000.0,,0.0,0.0,0.0,0.5919354064098541,-0.13734,9.842765406409853
170000000.0,,0.0,0.0,0.0,0.585460793395908,-0.15028920660409206,9.823341586791816
175000000.0,,0.0,0.0,0.0,0.5979195101974951,-0.15696,9.797246993201671
180000000.0,,0.0,0.0,0.0,0.5831063860148639,-0.14440319300743193,9.784101596503717
185000000.0,,0.0,0.0,0.0,0.56898,-0.14970060718680606,9.805291214373613
190000000.0,,0.0,0.0,0.0,0.5811444073810441,-0.15087779630947795,9.838056611071567
195000000.0,,0.0,0.0,0.0,0.594584103787641,-0.15911820757528208,9.831287688637078
200000000.0,,0.0,0.0,0.0,0.58663799223048,-0.14911198834571987,9.80215198834572
205000000.0,,0.0,0.0,0.0,0.6019416159275162,-0.13734,9.784592096018121
210000000.0,,0.0,0.0,0.0,0.5895809796050099,-0.16009921631599217,9.803329216315992
215000000.0,,0.0,0.0,0.0,0.5913468167044682,-0.15421318329553182,9.847768520880585
220000000.0,,0.0,0.0,0.0,0.5917391871802918,-0.14832720854647208,9.819417561540876
225000000.0,,0.0,0.0,0.0,0.5841855043703551,-0.1461689912592899,9.764383486888935
230000000.0,,0.0,0.0,0.0,0.578005191065052,-0.13734,9.772329617869897
235000000.0,,0.0,0.0,0.0,0.5845779136937792,-0.14773860912918607,9.816376522822965
240000000.0,,0.0,0.0,0.0,0.5831063860148639,-0.15185879533828794,9.849632409323425
245000000.0,,0.0,0.0,0.0,0.56898,-0.15215310475883104,9.824028266688183
250000000.0,,0.0,0.0,0.0,0.5738850048559501,-0.15696,9.7707599805762
255000000.0,,0.0,0.0,0.0,0.5643692851407929,-0.14734619009386188,9.775174524765346
260000000.0,,0.0,0.0,0.0,0.5587776101003762,-0.15146641515056414,9.814316415150564
265000000.0,,0.0,0.0,0.0,0.5874228205892282,-0.15293788455807883,9.843452115441922
