Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:48:42.354,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.026, -0.03, 1.003, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01941, 0.89072,
 15:48:42.354,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.025, -0.031, 1.002, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01941, 0.89072,
 15:48:42.354,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.025, -0.032, 1.003, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01941, 0.89072,
 15:48:42.354,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.025, -0.03, 1.003, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01941, 0.89072,
 15:48:42.384,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.023, -0.031, 1.004, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
 15:48:42.384,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.025, -0.03, 1, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
 15:48:42.384,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.027, -0.032, 1, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
 15:48:42.384,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.023, -0.029, 1.002, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
 15:48:42.413,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.025, -0.03, 1.003, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
 15:48:42.413,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.027, -0.028, 1.001, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
 15:48:42.413,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.026, -0.031, 1.002, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
 15:48:42.413,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.120, 0.025, -0.032, 1.002, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
 15:48:42.473,c2:22:89:2b:7b:c3, 2015-01-01 01:03:42.505, 0.025, -0.029, 1.002, 0, 0, 0, -1.736, -1.478, 126.002, 57.820, -41.846, -13.132, 22.22, 0.45401, 0.00461, -0.01938, 0.89072,
