#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
0.0,22.28,0.0,0.0,0.0,-0.28449,-1.6284600000000002,9.70209
5000000.0,22.28,0.0,0.0,0.0,-0.294201900097119,-1.6673076003884761,9.682666199805762
10000000.0,22.28,0.0,0.0,0.0,-0.30391380019423797,-1.6484723996115243,9.68247
15000000.0,22.28,0.0,0.0,0.0,-0.30411,-1.638564299708643,9.711017100874072
20000000.0,22.28,0.0,0.0,0.0,-0.266439598446096,-1.63827,9.693064799223048
25000000.0,22.28,0.0,0.0,0.0,-0.28350900097119003,-1.684867502427975,9.701599500485596
30000000.0,22.28,0.0,0.0,0.0,-0.28449,-1.6504343976691442,9.720532801165428
35000000.0,22.28,0.0,0.0,0.0,-0.302736601359666,-1.6480800000000002,9.6943400979605
40000000.0,22.28,0.0,0.0,0.0,-0.30411,-1.6480800000000002,9.69228
45000000.0,22.28,0.0,0.0,0.0,-0.286255798251858,-1.639152899125929,9.683352899125929
50000000.0,22.28,0.0,0.0,0.0,-0.28449,-1.63827,9.67364099902881
55000000.0,22.28,0.0,0.0,0.0,-0.28449,-1.6644627032049273,9.67266
60000000.0,22.28,0.0,0.0,0.0,-0.301755602330856,-1.6677000000000002,9.71582400582714
65000000.0,22.28,0.0,0.0,0.0,-0.27850589621235894,-1.6420958962123589,9.687571194949813
70000000.0,22.28,0.0,0.0,0.0,-0.28311660135966604,-1.655143202719332,9.657160195921003
75000000.0,22.28,0.0,0.0,0.0,-0.292828501456785,-1.616197492716075,9.694732507283925
80000000.0,22.28,0.0,0.0,0.0,-0.286059598446096,-1.617080401553904,9.677368795338289
85000000.0,22.28,0.0,0.0,0.0,-0.3170592066040921,-1.634934603302046,9.680802301651024
90000000.0,22.28,0.0,0.0,0.0,-0.29959739475557395,-1.6624026052444263,9.666381596503717
95000000.0,22.28,0.0,0.0,0.0,-0.286353898154739,-1.6518077963094782,9.710526611071566
100000000.0,22.28,0.0,0.0,0.0,-0.26879399611523996,-1.65592800194238,9.69031799223048
105000000.0,22.28,0.0,0.0,0.0,-0.28036980407899803,-1.6656399020394992,9.666970195921003
110000000.0,22.28,0.0,0.0,0.0,-0.3150972085464721,-1.644744593590146,9.685805406409854
115000000.0,22.28,0.0,0.0,0.0,-0.27840778659757787,-1.6458237022337372,9.684726297766263
120000000.0,22.28,0.0,0.0,0.0,-0.2872368069925681,-1.6629912046617121,9.675014397669145
125000000.0,22.28,0.0,0.0,0.0,-0.286942497572025,-1.6677000000000002,9.694732507283925
130000000.0,22.28,0.0,0.0,0.0,-0.3135276101003761,-1.6459217924247178,9.70209
135000000.0,22.28,0.0,0.0,0.0,-0.30940739475557394,-1.6454313026222132,9.673444789511148
140000000.0,22.28,0.0,0.0,0.0,-0.28998359456133593,-1.6480800000000002,9.676976405438664
145000000.0,22.28,0.0,0.0,0.0,-0.28449,-1.6550451028164512,9.6685397943671
150000000.0,22.28,0.0,0.0,0.0,-0.28449,-1.65789,9.67658400582714
155000000.0,22.28,0.0,0.0,0.0,-0.29802780602137807,-1.6443521939786219,9.675701096989311
160000000.0,22.28,0.0,0.0,0.0,-0.29076839378438396,-1.651611606215616,9.692672409323425
165000000.0,22.28,0.0,0.0,0.0,-0.28449,-1.6710354064098545,9.70209
170000000.0,22.28,0.0,0.0,0.0,-0.29096460330204604,-1.651611586791816,9.695615396697955
175000000.0,22.28,0.0,0.0,0.0,-0.300676503399165,-1.644646503399165,9.679526993201671
180000000.0,22.28,0.0,0.0,0.0,-0.310388403496284,-1.6480800000000002,9.67266
185000000.0,22.28,0.0,0.0,0.0,-0.30773969640659693,-1.6480800000000002,9.678840303593404
190000000.0,22.28,0.0,0.0,0.0,-0.27978118523791184,-1.641997796309478,9.688552203690522
195000000.0,22.28,0.0,0.0,0.0,-0.28880641515056416,-1.644254103787641,9.686295896212359
200000000.0,22.28,0.0,0.0,0.0,-0.29233799223047996,-1.6539660038847601,9.676583996115241
205000000.0,22.28,0.0,0.0,0.0,-0.290277903981879,-1.6463141920362419,9.67844790398188
210000000.0,22.28,0.0,0.0,0.0,-0.2829203918420039,-1.649649608157996,9.68247
215000000.0,22.28,0.0,0.0,0.0,-0.28586340835223406,-1.6634817041761172,9.68247
220000000.0,22.28,0.0,0.0,0.0,-0.29979360427323604,-1.662206395726764,9.68247
225000000.0,22.28,0.0,0.0,0.0,-0.29871449562964497,-1.65789,9.68247
230000000.0,22.28,0.0,0.0,0.0,-0.2943,-1.647295191065052,9.698362213402422
235000000.0,22.28,0.0,0.0,0.0,-0.28910069543540695,-1.6278713908708138,9.685903477177035
240000000.0,22.28,0.0,0.0,0.0,-0.3048948186468482,-1.628852409323424,9.667951204661712
245000000.0,22.28,0.0,0.0,0.0,-0.30872068572350686,-1.6532793142764932,9.687669314276494
250000000.0,22.28,0.0,0.0,0.0,-0.29920500485595003,-1.6627949951440502,9.69718499514405
255000000.0,22.28,0.0,0.0,0.0,-0.28968928514079284,-1.6482761900938618,9.682666190093862
260000000.0,22.28,0.0,0.0,0.0,-0.2840976101003761,-1.6712316353513164,9.667951194949813
265000000.0,22.28,0.0,0.0,0.0,-0.29891070514730705,-1.6838864742634647,9.672071410294615
270000000.0,22.28,0.0,0.0,0.0,-0.29959739475557395,-1.648864789511148,9.696007815733278
275000000.0,22.28,0.0,0.0,0.0,-0.289885494658455,-1.642684505341545,9.70307098931691
280000000.0,22.28,0.0,0.0,0.0,-0.2931228108773281,-1.6610292163159925,9.69228
285000000.0,22.28,0.0,0.0,0.0,-0.30411,-1.652200166785302,9.696498305535783
290000000.0,22.28,0.0,0.0,0.0,-0.2876291774683918,-1.626890411265804,9.697969794367099
295000000.0,22.28,0.0,0.0,0.0,-0.2809584229200842,-1.6503363171900631,9.684235788539958
300000000.0,22.28,0.0,0.0,0.0,-0.2962619883457199,-1.6677000000000002,9.67658400582714
305000000.0,22.28,0.0,0.0,0.0,-0.29979362369703627,-1.6562222822272228,9.678644094075741
310000000.0,22.28,0.0,0.0,0.0,-0.3125465819358658,-1.6457256120427561,9.683843418064134
315000000.0,22.28,0.0,0.0,0.0,-0.29792970611849706,-1.6615197061184972,9.691200881644509
320000000.0,22.28,0.0,0.0,0.0,-0.30057839378438395,-1.664168393784384,9.683254818646848
325000000.0,22.28,0.0,0.0,0.0,-0.2839994810617948,-1.654456493687265,9.69522298737453
330000000.0,22.28,0.0,0.0,0.0,-0.26487,-1.6480800000000002,9.685805406409854
335000000.0,22.28,0.0,0.0,0.0,-0.2778192260278923,-1.6513173065069733,9.682568080479081
340000000.0,22.28,0.0,0.0,0.0,-0.29783158679181587,-1.651611586791816,9.672267619812276
345000000.0,22.28,0.0,0.0,0.0,-0.27840778659757787,-1.63827,9.68923889329879
350000000.0,22.28,0.0,0.0,0.0,-0.26781300679833003,-1.6441560135966602,9.68835601359666
355000000.0,22.28,0.0,0.0,0.0,-0.28036981379089815,-1.655045093104551,9.693555279313653
360000000.0,22.28,0.0,0.0,0.0,-0.3025404209777042,-1.639839579022296,9.686394034962841
365000000.0,22.28,0.0,0.0,0.0,-0.31048646455156464,-1.6292448283587482,9.716412585820626
370000000.0,22.28,0.0,0.0,0.0,-0.2772306071868061,-1.660440607186806,9.699539392813193
375000000.0,22.28,0.0,0.0,0.0,-0.2943000291357003,-1.6677000000000002,9.689827492716075
380000000.0,22.28,0.0,0.0,0.0,-0.31195796309477963,-1.6677000000000002,9.68247
385000000.0,22.28,0.0,0.0,0.0,-0.27693630747816306,-1.6677000000000002,9.680213692521837
390000000.0,22.28,0.0,0.0,0.0,-0.2866482075752821,-1.6677000000000002,9.674818207575283
395000000.0,22.28,0.0,0.0,0.0,-0.2943,-1.661519676982797,9.6804098923276
