#timestamp [ns], temperature [degC], w_RS_S_x [rad s^-1], w_RS_S_y [rad s^-1], w_RS_S_z [rad s^-1], a_RS_S_x [m s^-2], a_RS_S_y [m s^-2], a_RS_S_z [m s^-2]
0,22.41,0.0,0.0,0.002129301687433082,0.009810000000000001,0.13734000000000002,9.79038
5050505,22.41,-0.002129301687433082,0.003193952531149623,0.0,0.019620000000000002,0.16677000000000003,9.80019
10101010,22.41,-0.002129301687433082,-0.0,-0.001064650843716541,0.039240000000000004,0.12753,9.80019
15151515,22.41,0.002129301687433082,0.0,0.0,0.009810000000000001,0.14715,9.81
20202020,22.41,0.002129301687433082,0.0,0.0,0.019620000000000002,0.17658,9.819809999999999
25252525,22.41,0.003193952531149623,-0.001064650843716541,0.002129301687433082,0.009810000000000001,0.15696000000000002,9.79038
30303030,22.41,0.0,0.002129301687433082,-0.001064650843716541,0.019620000000000002,0.16677000000000003,9.79038
35353535,22.41,0.0,0.0,0.002129301687433082,0.019620000000000002,0.14715,9.78057
40404040,22.41,0.0,0.0,0.0,0.02943,0.15696000000000002,9.78057
45454545,22.41,0.0,0.001064650843716541,-0.001064650843716541,0.039240000000000004,0.16677000000000003,9.80019
50505050,22.41,0.0,0.001064650843716541,-0.004258603374866164,0.02943,0.18639,9.80019
55555555,22.41,0.001064650843716541,0.0,0.0,0.009810000000000001,0.13734000000000002,9.83943
60606060,22.41,0.005323254218582705,-0.002129301687433082,0.001064650843716541,0.039240000000000004,0.15696000000000002,9.78057
65656565,22.41,0.002129301687433082,0.0,0.002129301687433082,0.019620000000000002,0.18639,9.78057
70707070,22.41,0.002129301687433082,0.0,0.0,0.009810000000000001,0.15696000000000002,9.80019
75757575,22.41,0.0,0.001064650843716541,0.0,0.019620000000000002,0.17658,9.80019
80808080,22.41,0.0,0.0,-0.001064650843716541,0.039240000000000004,0.15696000000000002,9.79038
85858585,22.41,0.0,0.0,0.0,0.02943,0.17658,9.81
